href,pid
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=226443892341&username=a_plus_solutions_llc&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,226443892341
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=176772222967&username=thegearsclock&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,176772222967
,275962336489
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=316540639863&username=seahorse_treasures&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,316540639863
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=335631844898&username=makeco&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,335631844898
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=267174292857&username=stpaulsbooks&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,267174292857
,276274196788
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=356703827553&username=vastzingllc&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,356703827553
,185871621268
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=226617069212&username=homesquare&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,226617069212
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=297028487512&username=slikor-0&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,297028487512
,404867877288
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=335803001472&username=auto-parts-stations&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,335803001472
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=226662317669&username=goodreads2015&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,226662317669
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=166594294298&username=inhomeoutlet&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,166594294298
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=273121961199&username=blackstone_publishing&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,273121961199
,316398339228
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=334666419931&username=retra_4978&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,334666419931
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=165949028392&username=genuinevintagepaper1&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,165949028392
https://www.ebay.com/fdbk/mweb_profile?fdbkType=FeedbackReceivedAsSeller&item_id=304832335712&username=ads4u&filter=feedback_page%3ARECEIVED_AS_SELLER&sort=RELEVANCE,304832335712
,356712390997
